Date,Open,High,Low,Close,Adj Close,Volume
2019-01-30,128.10707092285156,129.09178161621094,127.39006042480469,128.47036743164062,110.90196990966797,4707941
2019-01-31,128.53729248046875,128.79541015625,127.85850524902344,128.50860595703125,110.93498229980469,5108664
2019-02-01,129.034423828125,129.25430297851562,127.48565673828125,128.2026824951172,110.67089080810547,3981076
2019-02-04,128.12619018554688,129.25430297851562,127.14149475097656,129.24473571777344,111.57044982910156,4149064
2019-02-05,129.33078002929688,129.84703063964844,128.9866180419922,129.5889129638672,111.8675537109375,5647249
2019-02-06,129.27342224121094,130.64053344726562,129.22561645507812,130.32504272460938,112.50301361083984,5104166
2019-02-07,127.67686462402344,128.55641174316406,126.30975341796875,127.33269500732422,111.2005844116211,4580852
2019-02-08,126.52007293701172,127.82982635498047,126.37667083740234,127.82982635498047,111.63473510742188,3399291
2019-02-11,128.3843231201172,129.2064971923828,128.02102661132812,128.09751892089844,111.86851501464844,3237475
2019-02-12,129.2064971923828,130.2103271484375,128.92926025390625,130.06692504882812,113.58839416503906,3469791
2019-02-13,130.89866638183594,131.8546905517578,130.4110870361328,131.47227478027344,114.8156967163086,4448638
2019-02-14,131.13766479492188,131.5487518310547,130.21987915039062,130.47801208496094,113.94742584228516,2917712
2019-02-15,131.52963256835938,132.11280822753906,131.34799194335938,131.95985412597656,115.24152374267578,4020929
2019-02-19,131.74952697753906,132.6003875732422,131.31930541992188,132.6003875732422,115.80088806152344,3541442
2019-02-20,132.65774536132812,133.11663818359375,131.1854705810547,131.93116760253906,115.21646881103516,3976892
2019-02-21,131.7590789794922,132.26577758789062,131.30975341796875,131.7781982421875,115.08287048339844,3072416
2019-02-22,132.62905883789062,133.25047302246094,132.34225463867188,133.12619018554688,116.26007080078125,3256930
2019-02-25,133.8432159423828,134.29254150390625,133.193115234375,133.32696533203125,116.4354248046875,3341133
2019-02-26,133.52772521972656,134.31166076660156,133.33651733398438,133.57553100585938,116.65250396728516,3201178
2019-02-27,133.12619018554688,133.43212890625,132.31358337402344,133.04971313476562,116.19329071044922,2647321
2019-02-28,132.66729736328125,132.94454956054688,131.66348266601562,132.05545043945312,115.32499694824219,3616859
2019-03-01,133.18356323242188,133.88145446777344,132.5430145263672,133.07839965820312,116.2183609008789,3169380
2019-03-04,133.83364868164062,133.91969299316406,131.13766479492188,132.34225463867188,115.5754623413086,3563617
2019-03-05,132.28489685058594,132.6386260986328,131.51051330566406,131.81643676757812,115.11627197265625,4445814
2019-03-06,132.04588317871094,132.30401611328125,130.70745849609375,130.95602416992188,114.36485290527344,2895642
2019-03-07,130.602294921875,130.86997985839844,128.70936584472656,129.4072723388672,113.01232147216797,4559305
2019-03-08,128.30784606933594,129.29254150390625,127.7055435180664,129.14913940429688,112.78690338134766,3947186
2019-03-11,130.0478057861328,131.67303466796875,129.86614990234375,131.65391540527344,114.97431945800781,4120508
2019-03-12,132.4282989501953,133.55641174316406,131.7973175048828,132.1988525390625,115.45023345947266,4136616
2019-03-13,131.97897338867188,133.193115234375,131.7877655029297,132.46653747558594,115.68401336669922,3319167
2019-03-14,132.41873168945312,132.829833984375,131.988525390625,132.68641662597656,115.87602233886719,2864576
2019-03-15,133.2409210205078,134.15870666503906,133.10707092285156,133.29827880859375,116.41036987304688,7482770
2019-03-18,133.68069458007812,134.1969451904297,132.6195068359375,134.04397583007812,117.06161499023438,3418851
2019-03-19,134.76100158691406,135.46844482421875,133.8432159423828,134.31166076660156,117.29536437988281,3642486
2019-03-20,134.3498992919922,134.51242065429688,132.86807250976562,133.46080017089844,116.55229949951172,3817377
2019-03-21,132.9827880859375,135.86997985839844,132.7724609375,135.21987915039062,118.08850860595703,3771248
2019-03-22,134.7705535888672,135.21987915039062,132.7915802001953,133.31739807128906,116.42707061767578,4055551
2019-03-25,132.94454956054688,133.75717163085938,132.26577758789062,133.0592803955078,116.20166015625,2970431
2019-03-26,133.7762908935547,134.818359375,133.28871154785156,134.0535430908203,117.0699462890625,2671170
2019-03-27,134.2351837158203,134.31166076660156,132.31358337402344,133.11663818359375,116.25174713134766,3240717
2019-03-28,133.75717163085938,134.26385498046875,132.9827880859375,133.7667236328125,116.81947326660156,2786439
2019-03-29,134.32122802734375,135.0095672607422,133.9866180419922,134.89483642578125,117.80465698242188,3244064
2019-04-01,135.28680419921875,137.10325622558594,135.28680419921875,136.9980926513672,119.64144897460938,4167578
2019-04-02,137.04588317871094,137.6195068359375,136.32887268066406,136.71128845214844,119.3909683227539,2515421
2019-04-03,137.33270263671875,137.87762451171875,136.72084045410156,137.31358337402344,119.91695404052734,2804535
2019-04-04,137.30401611328125,137.8011474609375,136.27151489257812,136.50096130371094,119.20730590820312,2898571
2019-04-05,136.988525390625,137.18930053710938,136.1950225830078,136.97897338867188,119.62477111816406,2857463
2019-04-08,136.73040771484375,137.11280822753906,136.58700561523438,137.08413696289062,119.71658325195312,2215637
2019-04-09,136.38623046875,136.66348266601562,135.602294921875,135.8604278564453,118.64791870117188,3178271
2019-04-10,135.9464569091797,137.18930053710938,135.73614501953125,136.73040771484375,119.40766143798828,2801188
2019-04-11,137.47610473632812,137.7724609375,136.73995971679688,137.4569854736328,120.04219055175781,3077332
2019-04-12,137.91586303710938,138.08795166015625,137.3804931640625,138.0019073486328,120.51805877685547,3032249
2019-04-15,138.04971313476562,138.10707092285156,136.9694061279297,137.5717010498047,120.14237976074219,3768947
2019-04-16,138.04971313476562,138.9961700439453,137.68641662597656,138.75717163085938,121.17764282226562,6591578
2019-04-17,131.32887268066406,135.73614501953125,130.26768493652344,132.9923553466797,116.14320373535156,13101882
2019-04-18,132.88719177246094,134.31166076660156,132.6003875732422,134.15870666503906,117.16179656982422,5188160
2019-04-22,133.28871154785156,134.3785858154297,132.3900604248047,132.7820281982422,115.95951080322266,4700724
2019-04-23,133.0305938720703,134.72274780273438,132.829833984375,134.26385498046875,117.25362396240234,4667461
2019-04-24,134.4168243408203,135.09559631347656,133.6328887939453,133.79541015625,116.8445053100586,2902545
2019-04-25,133.55641174316406,133.6042022705078,131.65391540527344,132.53346252441406,115.7424545288086,3043965
2019-04-26,133.2122344970703,133.73805236816406,132.70555114746094,133.30784606933594,116.41871643066406,2426511
2019-04-29,133.0305938720703,133.48948669433594,132.70555114746094,132.93499755859375,116.09312438964844,3094382
2019-04-30,132.9923553466797,134.26385498046875,132.58126831054688,134.10133361816406,117.1116943359375,4852185
2019-05-01,134.3690185546875,135.5736083984375,134.0057373046875,134.3785858154297,117.35382080078125,3194170
2019-05-02,134.32122802734375,135.06692504882812,133.27915954589844,133.4512481689453,116.54395294189453,3704304
2019-05-03,133.55641174316406,134.7992401123047,133.48948669433594,134.08221435546875,117.0949935913086,2698575
2019-05-06,132.2179718017578,134.50286865234375,131.8355712890625,134.2064971923828,117.20353698730469,2921792
2019-05-07,133.0305938720703,133.374755859375,130.2007598876953,131.58700561523438,114.91590118408203,4944233
2019-05-08,131.71128845214844,132.6003875732422,131.09942626953125,131.93116760253906,115.21646881103516,3994569
2019-05-09,128.9579315185547,129.61758422851562,127.17973327636719,129.3881378173828,114.33783721923828,4385564
2019-05-10,128.94837951660156,129.78012084960938,126.5965576171875,129.3690185546875,114.3209457397461,4160570
2019-05-13,127.41873931884766,127.69598388671875,125.20076751708984,125.64053344726562,111.02616119384766,5186068
2019-05-14,126.02294158935547,128.41299438476562,125.88909912109375,127.44741821289062,112.62287139892578,3431298
2019-05-15,126.75907897949219,128.67112731933594,126.54875946044922,128.48948669433594,113.5437240600586,2668346
2019-05-16,128.8145294189453,130.12428283691406,128.71893310546875,129.90440368652344,114.79405975341797,3156096
2019-05-17,128.75717163085938,129.45506286621094,128.04971313476562,128.41299438476562,113.47613525390625,2739579
2019-05-20,127.65774536132812,129.47418212890625,127.0841293334961,129.17782592773438,114.15199279785156,3414667
2019-05-21,130.13385009765625,131.03250122070312,129.818359375,130.44932556152344,115.27558135986328,2618661
2019-05-22,130.0191192626953,130.73614501953125,129.7418670654297,130.35372924804688,115.19111633300781,1934891
2019-05-23,129.1873779296875,129.1873779296875,124.7036361694336,126.56787872314453,111.84564208984375,5589196
2019-05-24,127.65774536132812,128.34608459472656,125.80306243896484,126.46271514892578,111.75270080566406,2715521
2019-05-28,126.3193130493164,126.806884765625,124.54110717773438,124.7227554321289,110.21513366699219,5134605
2019-05-29,124.2829818725586,124.55066680908203,122.67686462402344,123.98661804199219,109.56462097167969,3848234
2019-05-30,124.03441619873047,124.25430297851562,123.26004028320312,123.87189483642578,109.46326446533203,2868027
2019-05-31,122.79158782958984,122.79158782958984,121.2715072631836,121.40535736083984,107.28360748291016,3702108
2019-06-03,121.51051330566406,122.90631103515625,121.47227478027344,122.62906646728516,108.36497497558594,4463177
2019-06-04,123.86233520507812,126.9024887084961,123.41300201416016,126.85468292236328,112.09907531738281,4093521
2019-06-05,127.51434326171875,127.73422241210938,124.73231506347656,125.70745849609375,111.08529663085938,3306720
2019-06-06,126.37667083740234,126.81644439697266,125.14340209960938,126.40535736083984,111.70201873779297,2403917
2019-06-07,126.64435577392578,128.79541015625,126.39579010009766,127.44741821289062,112.62287139892578,2670856
2019-06-10,128.47036743164062,129.397705078125,128.02102661132812,128.8145294189453,113.8309555053711,3045220
2019-06-11,129.3690185546875,130.45889282226562,129.11090087890625,129.9713134765625,114.85318756103516,3564036
2019-06-12,129.5984649658203,129.96176147460938,128.49903869628906,128.93881225585938,113.94078063964844,2358416
2019-06-13,129.1873779296875,130.27725219726562,129.14913940429688,129.7896728515625,114.69267272949219,3091244
2019-06-14,129.48374938964844,129.90440368652344,128.51815795898438,129.2064971923828,114.17732238769531,2294192
2019-06-17,129.43594360351562,130.0478057861328,128.7762908935547,129.01528930664062,114.00837707519531,2295029
2019-06-18,129.25430297851562,131.1567840576172,129.25430297851562,130.38241577148438,115.21646881103516,3048776
2019-06-19,130.43020629882812,132.27532958984375,130.24856567382812,131.05162048339844,115.80783081054688,2491990
2019-06-20,132.8202667236328,133.4034423828125,132.12237548828125,132.74378967285156,117.30316925048828,3212266
2019-06-21,132.35182189941406,133.4034423828125,132.30401611328125,133.07839965820312,117.59886932373047,5531980
2019-06-24,133.07839965820312,133.9866180419922,132.93499755859375,133.2218017578125,117.72557830810547,2286556
2019-06-25,133.32696533203125,133.41299438476562,132.05545043945312,132.27532958984375,116.88919067382812,2930055
2019-06-26,132.76290893554688,133.53729248046875,132.32313537597656,132.4282989501953,117.02438354492188,2389692
2019-06-27,132.6195068359375,133.1739959716797,131.88336181640625,132.4282989501953,117.02438354492188,2248691
2019-06-28,132.47610473632812,133.02102661132812,131.7781982421875,131.8355712890625,116.5005874633789,6436979
2019-07-01,133.46080017089844,135.26768493652344,133.15487670898438,133.72848510742188,118.17332458496094,3533074
2019-07-02,133.6042022705078,134.25430297851562,133.33651733398438,134.0535430908203,118.46057891845703,2520546
2019-07-03,134.53155517578125,135.5831756591797,134.25430297851562,135.31549072265625,119.57572174072266,2019198
2019-07-05,134.67495727539062,135.26768493652344,133.75717163085938,135.1625213623047,119.44056701660156,2232896
2019-07-08,134.84703063964844,135.07647705078125,134.10133361816406,134.3881378173828,118.75627136230469,2505484
2019-07-09,134.4263916015625,134.7896728515625,133.011474609375,133.2026824951172,117.70867919921875,3519999
2019-07-10,133.8432159423828,135.66921997070312,133.64244079589844,134.29254150390625,118.67178344726562,2629539
2019-07-11,134.5984649658203,135.35372924804688,134.13002014160156,135.0286865234375,119.32229614257812,2231013
2019-07-12,135.67877197265625,136.63479614257812,135.43020629882812,136.46270751953125,120.5895004272461,2914365
2019-07-15,136.6061248779297,137.1988525390625,135.86997985839844,137.0172119140625,121.0794906616211,2477242
2019-07-16,136.87380981445312,137.70555114746094,136.73040771484375,137.2179718017578,121.25691223144531,3634536
2019-07-17,137.29444885253906,137.47610473632812,135.70745849609375,136.7781982421875,120.86831665039062,6343258
2019-07-18,136.2332763671875,143.69981384277344,135.9464569091797,143.04971313476562,126.41030883789062,13276460
2019-07-19,143.36520385742188,144.91395568847656,142.97323608398438,143.09751892089844,126.45257568359375,7626072
2019-07-22,143.55641174316406,145.2581329345703,143.11663818359375,143.15487670898438,126.50323486328125,4280860
2019-07-23,143.94837951660156,144.09178161621094,141.8546905517578,143.7667236328125,127.04393005371094,3914341
2019-07-24,143.51815795898438,144.7896728515625,142.6386260986328,143.43212890625,126.74825286865234,3088210
2019-07-25,143.23135375976562,143.9961700439453,142.07456970214844,143.7762908935547,127.0523452758789,3244797
2019-07-26,144.35946655273438,144.75143432617188,143.49903869628906,144.70362854003906,127.87184143066406,3037898
2019-07-29,144.46463012695312,144.818359375,143.70936584472656,144.24473571777344,127.4663314819336,2170973
2019-07-30,143.4034423828125,143.78585815429688,142.65774536132812,143.18356323242188,126.52860260009766,2753804
2019-07-31,143.11663818359375,143.57553100585938,139.9521942138672,141.72084045410156,125.23600769042969,3894153
2019-08-01,142.35182189941406,146.09942626953125,141.9694061279297,143.70936584472656,126.99324798583984,6635824
2019-08-02,142.47610473632812,146.2237091064453,139.1873779296875,140.77438354492188,124.3996353149414,8474378
2019-08-05,138.6042022705078,138.71893310546875,133.0305938720703,134.56979370117188,118.91677856445312,7442185
2019-08-06,135.783935546875,136.20458984375,133.18356323242188,134.54110717773438,118.89143371582031,5303952
2019-08-07,132.6386260986328,133.44168090820312,130.4110870361328,132.9923553466797,117.52281951904297,6204767
2019-08-08,132.3613739013672,134.24473571777344,131.70172119140625,133.93881225585938,119.75377655029297,5503111
2019-08-09,133.1453094482422,133.18356323242188,129.397705078125,130.14340209960938,116.36032104492188,5485852
2019-08-12,129.69407653808594,129.89483642578125,127.32313537597656,127.79158782958984,114.25757598876953,4271759
2019-08-13,127.9158706665039,130.56405639648438,126.96940612792969,129.818359375,116.0697021484375,4730117
2019-08-14,128.02102661132812,128.26004028320312,125.21988677978516,125.47801208496094,112.18901824951172,5349453
2019-08-15,125.44933319091797,126.54875946044922,124.52198791503906,126.11854553222656,112.76172637939453,3910889
2019-08-16,127.18929290771484,128.67112731933594,127.1032485961914,127.87763214111328,114.33451080322266,3150552
2019-08-19,128.94837951660156,130.33460998535156,128.94837951660156,129.10133361816406,115.4286117553711,3310695
2019-08-20,129.29254150390625,129.33078002929688,126.96940612792969,127.15105438232422,113.68487548828125,3157456
2019-08-21,129.0248565673828,129.96176147460938,127.9158706665039,128.34608459472656,114.75335693359375,2934762
2019-08-22,128.7667236328125,129.71319580078125,127.92543029785156,128.41299438476562,114.81317138671875,2818865
2019-08-23,127.75334930419922,128.3556365966797,123.16443634033203,123.87189483642578,110.75302124023438,5040046
2019-08-26,125.28680419921875,125.52581024169922,123.47992706298828,124.27342224121094,111.11201477050781,2964259
2019-08-27,125.43020629882812,125.90821838378906,124.57935333251953,125.40152740478516,112.12065887451172,4945488
2019-08-28,124.7036361694336,127.04589080810547,124.32122039794922,126.9216079711914,113.47974395751953,2838426
2019-08-29,128.27915954589844,129.72274780273438,128.1453094482422,128.94837951660156,115.29186248779297,3108503
2019-08-30,129.61758422851562,130.08604431152344,128.4512481689453,129.56979370117188,115.84746551513672,3096788
2019-09-03,128.91969299316406,128.96749877929688,127.46653747558594,128.2026824951172,114.62513732910156,2957983
2019-09-04,129.7418670654297,130.43020629882812,129.2064971923828,130.32504272460938,116.52272033691406,2351303
2019-09-05,132.2179718017578,135.46844482421875,131.97897338867188,134.7705535888672,120.4974365234375,5242134
2019-09-06,135.29637145996094,135.30592346191406,134.28298950195312,134.3881378173828,120.15552520751953,2695333
2019-09-09,134.4072723388672,136.73040771484375,134.28298950195312,136.32887268066406,121.89070129394531,4421024
2019-09-10,136.71128845214844,139.06309509277344,136.67303466796875,138.67112731933594,123.98490142822266,5208766
2019-09-11,138.47991943359375,138.73805236816406,136.4340362548828,137.28489685058594,122.7454833984375,4047706
2019-09-12,137.69598388671875,137.70555114746094,135.64053344726562,137.30401611328125,122.76258087158203,2620648
2019-09-13,137.97323608398438,138.28871154785156,136.95985412597656,137.35182189941406,122.8053207397461,2308104
2019-09-16,136.29063415527344,137.32313537597656,136.0133819580078,136.21414184570312,121.78814697265625,2017211
2019-09-17,136.21414184570312,136.21414184570312,134.47418212890625,135.9464569091797,121.54878234863281,3068127
2019-09-18,135.8030548095703,136.0420684814453,134.33078002929688,135.965576171875,121.56587982177734,2074846
2019-09-19,136.1950225830078,138.65200805664062,136.1854705810547,136.68260192871094,122.20698547363281,3232035
2019-09-20,136.95028686523438,137.50477600097656,135.5831756591797,135.64053344726562,121.2752685546875,5432296
2019-09-23,134.9808807373047,135.965576171875,134.3785858154297,135.82217407226562,121.43768310546875,1901523
2019-09-24,136.2332763671875,136.6061248779297,134.86614990234375,135.44932556152344,121.10431671142578,3380254
2019-09-25,135.50669860839844,137.31358337402344,134.66539001464844,136.86424255371094,122.36937713623047,2642928
2019-09-26,136.87380981445312,137.55258178710938,135.1912078857422,137.23709106445312,122.70272827148438,2416051
2019-09-27,138.0592803955078,138.70936584472656,136.11854553222656,136.9407196044922,122.43775939941406,2465213
2019-09-30,137.4091796875,140.12428283691406,137.4091796875,139.0248565673828,124.30116271972656,4171866
2019-10-01,139.1873779296875,140.86997985839844,137.2275390625,137.34225463867188,122.79676055908203,3096997
2019-10-02,135.93690490722656,136.0133819580078,134.3881378173828,135.45889282226562,121.11286926269531,3494477
2019-10-03,135.3919677734375,135.82217407226562,133.0592803955078,135.77438354492188,121.39494323730469,3063525
2019-10-04,135.8126220703125,136.76864624023438,134.82791137695312,136.70172119140625,122.22408294677734,2524626
2019-10-07,136.0038299560547,136.42446899414062,135.0095672607422,135.06692504882812,120.76242065429688,2538119
2019-10-08,134.07266235351562,134.29254150390625,132.170166015625,132.29444885253906,118.28355407714844,3373768
2019-10-09,133.62332153320312,134.15870666503906,132.68641662597656,133.52772521972656,119.38622283935547,2741357
2019-10-10,133.62332153320312,135.54493713378906,133.4225616455078,134.92352294921875,120.63420867919922,2713010
2019-10-11,136.49139404296875,138.1453094482422,136.3384246826172,136.48184204101562,122.0274887084961,3134653
2019-10-14,136.05162048339844,136.16635131835938,135.10516357421875,135.7935028076172,121.41204071044922,2415737
2019-10-15,136.27151489257812,137.3996124267578,135.5736083984375,136.71128845214844,122.23261260986328,3164673
2019-10-16,136.2237091064453,136.66348266601562,135.17208862304688,135.8604278564453,121.47186279296875,5577900
2019-10-17,129.06309509277344,130.0191192626953,127.06501007080078,128.3556365966797,114.76189422607422,16484751
2019-10-18,128.31739807128906,128.57553100585938,126.43403625488281,128.193115234375,114.61658477783203,7507665
2019-10-21,126.77820587158203,127.24665069580078,125.14340209960938,126.74951934814453,113.32588958740234,6596181
2019-10-22,126.72084045410156,128.15487670898438,125.82218170166016,128.06883239746094,114.50546264648438,4353034
2019-10-23,127.64818572998047,128.65200805664062,126.86424255371094,128.47036743164062,114.86447143554688,3777001
2019-10-24,128.90057373046875,129.13002014160156,127.43785858154297,128.1739959716797,114.59947967529297,2718031
2019-10-25,128.2218017578125,129.9521942138672,128.2026824951172,129.48374938964844,115.7705307006836,2697739
2019-10-28,130.0191192626953,130.6214141845703,129.49330139160156,129.9904327392578,116.22354888916016,3374501
2019-10-29,129.46463012695312,129.6080322265625,127.57170104980469,127.93498992919922,114.38580322265625,4352092
2019-10-30,127.94454956054688,129.33078002929688,127.34225463867188,129.30210876464844,115.60812377929688,2356638
2019-10-31,129.1682586669922,129.30210876464844,127.37093353271484,127.84894561767578,114.3088607788086,3569057
2019-11-01,128.5850830078125,129.5984649658203,128.193115234375,129.56979370117188,115.84746551513672,3231931
2019-11-04,130.24856567382812,131.68260192871094,130.23899841308594,131.6156768798828,117.67667388916016,3488828
2019-11-05,131.73995971679688,132.65774536132812,131.5774383544922,131.8260040283203,117.86473846435547,3153690
2019-11-06,131.93116760253906,132.67686462402344,131.50096130371094,132.67686462402344,118.62548065185547,4683256
2019-11-07,131.806884765625,133.02102661132812,131.52963256835938,131.63479614257812,119.08385467529297,4261195
2019-11-08,131.52963256835938,131.55831909179688,130.17208862304688,131.55831909179688,119.01466369628906,2383206
2019-11-11,131.16635131835938,131.16635131835938,129.06309509277344,129.51242065429688,117.1638412475586,2686128
2019-11-12,129.89483642578125,130.6501007080078,129.08221435546875,129.6271514892578,117.26762390136719,3186639
2019-11-13,129.43594360351562,129.61758422851562,127.96366882324219,128.5659637451172,116.3076171875,3052646
2019-11-14,128.23135375976562,128.4225616455078,127.46653747558594,128.10707092285156,115.89248657226562,4425940
2019-11-15,128.47991943359375,129.17782592773438,128.13575744628906,128.48948669433594,116.23843383789062,3412575
2019-11-18,128.3938751220703,128.5659637451172,127.37093353271484,128.4034423828125,116.16059112548828,3358078
2019-11-19,128.94837951660156,129.4263916015625,128.54684448242188,128.6042022705078,116.34222412109375,3132770
2019-11-20,128.1644287109375,128.54684448242188,126.91204833984375,127.34225463867188,115.20059204101562,4328557
2019-11-21,127.53346252441406,128.26959228515625,127.13192749023438,127.95410919189453,115.75410461425781,3499184
2019-11-22,128.28871154785156,128.72848510742188,127.71510314941406,128.43212890625,116.18655395507812,3449185
2019-11-25,128.55641174316406,130.0191192626953,128.44168090820312,129.9904327392578,117.59626770019531,2709245
2019-11-26,130.1625213623047,130.1625213623047,128.8432159423828,129.14913940429688,116.83519744873047,3967687
2019-11-27,129.397705078125,129.7418670654297,127.74378967285156,127.88719177246094,115.69355773925781,3431821
2019-11-29,127.72466278076172,128.6042022705078,127.17973327636719,128.53729248046875,116.28169250488281,1909264
2019-12-02,128.53729248046875,128.5850830078125,126.65392303466797,127.06501007080078,114.94976806640625,3208187
2019-12-03,126.19503021240234,126.61567687988281,124.94264221191406,126.30975341796875,114.26651763916016,3810055
2019-12-04,127.01720428466797,127.8011474609375,126.15679168701172,126.18547058105469,114.15409088134766,3692380
2019-12-05,127.14149475097656,127.38050079345703,125.84130096435547,126.1089859008789,114.08490753173828,3760788
2019-12-06,126.91204833984375,128.0019073486328,126.86424255371094,127.36137390136719,115.21788787841797,3595625
2019-12-09,127.48565673828125,128.67112731933594,127.39962005615234,128.0305938720703,115.82330322265625,3105051
2019-12-10,128.0305938720703,128.91014099121094,127.6864242553711,128.02102661132812,115.81465148925781,3640498
2019-12-11,128.2122344970703,128.5946502685547,127.79158782958984,127.87763214111328,115.68492889404297,4135152
2019-12-12,127.82026672363281,129.69407653808594,127.78202819824219,129.3690185546875,117.03410339355469,5046009
2019-12-13,128.8240966796875,129.54110717773438,128.11663818359375,128.30784606933594,116.0741195678711,2651610
2019-12-16,129.0057373046875,129.49330139160156,127.96366882324219,128.23135375976562,116.00491333007812,3189463
2019-12-17,128.374755859375,128.7667236328125,127.5908203125,128.31739807128906,116.08275604248047,3040931
2019-12-18,128.6328887939453,129.06309509277344,128.25047302246094,128.49903869628906,116.2470703125,3244483
2019-12-19,128.54684448242188,128.8049774169922,128.28871154785156,128.64244079589844,116.3768081665039,4044359
2019-12-20,129.7705535888672,130.420654296875,129.01528930664062,129.6271514892578,117.26762390136719,7438943
2019-12-23,129.8087921142578,130.1625213623047,129.06309509277344,129.5889129638672,117.2330322265625,2932147
2019-12-24,129.64627075195312,129.6558380126953,128.69024658203125,129.04397583007812,116.74005126953125,1257397
2019-12-26,129.04397583007812,129.35946655273438,128.72848510742188,128.97705078125,116.67952728271484,2227666
2019-12-27,129.06309509277344,129.78012084960938,128.93881225585938,129.32122802734375,116.99087524414062,2878801
2019-12-30,129.25430297851562,129.3498992919922,126.67304229736328,126.96940612792969,114.86328887939453,4308369
2019-12-31,126.70172119140625,128.2218017578125,126.57743835449219,128.1453094482422,115.92707061767578,3951265
2020-01-02,129.06309509277344,129.94264221191406,128.8432159423828,129.46463012695312,117.12060546875,3293436
2020-01-03,127.69598388671875,128.92926025390625,127.6864242553711,128.43212890625,116.18655395507812,2482890
2020-01-06,127.55258178710938,128.33651733398438,127.34225463867188,128.2026824951172,115.97897338867188,2537073
2020-01-07,127.81070709228516,129.0248565673828,127.53346252441406,128.28871154785156,116.05680084228516,3232977
2020-01-08,128.5946502685547,129.88528442382812,128.0305938720703,129.35946655273438,117.02547454833984,4545916
2020-01-09,129.7705535888672,130.77438354492188,129.35946655273438,130.72657775878906,118.2622299194336,3902208
2020-01-10,130.9751434326172,131.806884765625,130.31549072265625,130.67877197265625,118.21897888183594,3405148
2020-01-13,129.52198791503906,130.6309814453125,129.13002014160156,130.5927276611328,118.1411361694336,3693426
2020-01-14,130.28680419921875,131.10899353027344,129.5889129638672,129.84703063964844,117.46654510498047,3850326
2020-01-15,130.0191192626953,131.988525390625,129.7418670654297,130.6118621826172,118.158447265625,4232011
2020-01-16,131.28106689453125,132.11280822753906,130.98471069335938,131.91204833984375,119.33467102050781,4519661
2020-01-17,130.53536987304688,132.2466583251953,130.17208862304688,132.2275390625,119.62007904052734,5881972
2020-01-21,131.74952697753906,133.2218017578125,131.5487518310547,133.04971313476562,120.36385345458984,7577329
2020-01-22,137.0172119140625,139.3785858154297,136.28106689453125,137.5621337890625,124.44603729248047,17228038
2020-01-23,137.85850524902344,138.0592803955078,135.89866638183594,136.58700561523438,123.5638656616211,5918059
2020-01-24,137.08413696289062,137.5908203125,134.28298950195312,134.3785858154297,121.56603240966797,5836889
2020-01-27,132.4091796875,133.91014099121094,132.02676391601562,132.52389526367188,119.88818359375,4358264
2020-01-28,133.36520385742188,134.29254150390625,132.64817810058594,133.41299438476562,120.69252014160156,3610374
2020-01-29,133.04971313476562,133.44168090820312,131.5487518310547,131.63479614257812,119.08385467529297,3194275
2020-01-30,130.74569702148438,130.9464569091797,129.034423828125,130.75526428222656,118.2881851196289,5290563
2020-01-31,136.6156768798828,137.71510314941406,134.5984649658203,137.4091796875,124.30766296386719,19868352
2020-02-03,137.90631103515625,140.8030548095703,137.5717010498047,139.8374786376953,126.50442504882812,9295488
2020-02-04,141.28106689453125,142.81069946289062,140.420654296875,142.55258178710938,128.96066284179688,5879566
2020-02-05,143.6042022705078,150.51625061035156,143.54684448242188,149.45506286621094,135.2050018310547,15048593
2020-02-06,149.92352294921875,151.76864624023438,148.5850830078125,149.86614990234375,135.57691955566406,8786923
2020-02-07,147.7533416748047,148.69981384277344,146.1950225830078,146.66348266601562,134.06507873535156,6718876
2020-02-10,146.24282836914062,147.64817810058594,144.91395568847656,147.6386260986328,134.95645141601562,5480831
2020-02-11,148.29827880859375,148.3938751220703,146.0133819580078,146.73040771484375,134.12623596191406,4011515
2020-02-12,146.988525390625,148.75717163085938,146.76864624023438,148.47991943359375,135.7254638671875,4641939
2020-02-13,147.58126831054688,148.02102661132812,146.66348266601562,147.52389526367188,134.8515625,3996452
2020-02-14,147.62905883789062,147.76290893554688,143.18356323242188,144.07266235351562,131.69680786132812,6379763
2020-02-18,143.2026824951172,144.72274780273438,143.0592803955078,144.45506286621094,132.04635620117188,3496778
2020-02-19,144.87571716308594,145.2103271484375,143.69981384277344,144.22561645507812,131.8366241455078,2858613
2020-02-20,144.17782592773438,144.9521942138672,142.93499755859375,144.56979370117188,132.15122985839844,3013003
2020-02-21,144.397705078125,144.397705078125,142.29444885253906,143.25047302246094,130.94522094726562,3699597
2020-02-24,139.11090087890625,141.53919982910156,138.9866180419922,139.9904327392578,127.96521759033203,5703210
2020-02-25,140.06692504882812,140.602294921875,135.0478057861328,135.47801208496094,123.8404312133789,6497229
2020-02-26,136.6156768798828,137.72467041015625,133.46080017089844,133.6042022705078,122.1275863647461,5656663
2020-02-27,131.20458984375,132.5908203125,127.16061401367188,127.25621032714844,116.32487487792969,8808471
2020-02-28,124.26386260986328,125.3250503540039,120.80306243896484,124.42638397216797,113.7381362915039,13607832
2020-03-02,125.0,128.52772521972656,122.32313537597656,128.3938751220703,117.36481475830078,8923844
2020-03-03,128.5659637451172,130.11471557617188,122.17973327636719,123.23136138916016,112.64576721191406,8259321
